probe,log2FC,p_value,p_adj,neg_log_padj,status,gene,mean_expr,nef_log_padj
205097_at,-0.899241398561573,2.8469394668882004e-10,2.6554354181946324e-09,8.5758642564225,Down,SLC26A2,8.94640393651402,8.5758642564225
215657_at,0.006013947003872033,0.8594637198687606,0.9066239624790792,0.04257280652715699,NS,SLC26A3,5.501665310037386,0.04257280652715699
206529_x_at,0.007969520681560205,0.9037744774251758,0.9366451179231288,0.028424926211089902,NS,SLC26A4,4.616209733261681,0.028424926211089902
205768_s_at,0.5568108900439821,1.3533624223123722e-05,5.5041019997055285e-05,4.2593135265351165,NS,SLC27A2,6.2476723103831775,4.2593135265351165
222217_s_at,-1.1241647135619264,1.0870336840775697e-26,1.2816069620264808e-24,23.89224514205145,Down,SLC27A3,8.84251575448598,23.89224514205145
219733_s_at,0.05022221239162761,0.34745958132796323,0.46481610438440324,0.33271883344879544,NS,SLC27A5,6.734406585457943,0.33271883344879544
219932_at,-0.16367646282301251,9.678636042239255e-05,0.000337615915668781,3.4715770883372525,NS,SLC27A6,4.797988328112149,3.4715770883372525
207560_at,0.05384637203307463,0.15290733348343194,0.23896998962065605,0.621656635288233,NS,SLC28A1,6.716692255962616,0.621656635288233
216432_at,0.013791786104155435,0.7860432568485293,0.8539099986522903,0.06858790114761536,NS,SLC28A2,7.106971761990656,0.06858790114761536
220475_at,0.13840808651231828,0.03499006450232396,0.0684052998162208,1.1649102492773373,NS,SLC28A3,7.1034254832336465,1.1649102492773373
201802_at,-0.02708794261259584,0.7165955445231204,0.8006768549670907,0.09654272538986604,NS,SLC29A1,9.051622345990655,0.09654272538986604
204717_s_at,0.2687278911154092,1.0452339500513185e-05,4.3299773394671e-05,4.363514376480387,NS,SLC29A2,6.369191443205605,4.363514376480387
219344_at,-0.09482272861506047,0.04329116772996226,0.08247047025106856,1.083701529059254,NS,SLC29A3,8.85197816733645,1.083701529059254
201250_s_at,1.0591177523504633,6.083108767438225e-17,1.6591176580762052e-15,14.780122814432927,Up,SLC2A1,9.722302918962617,14.780122814432927
221024_s_at,0.40453725563406184,0.012520025492006296,0.027731980918327664,1.5570191073001753,NS,SLC2A10,8.09290043535514,1.5570191073001753
221262_s_at,0.08985776891942443,0.0011207264805085263,0.003162358891372862,2.4999888441767113,NS,SLC2A11,5.17350404291589,2.4999888441767113
206535_at,0.0029594262167487173,0.9191206029357037,0.946956001258382,0.023670199301487765,NS,SLC2A2,4.852423048672897,0.023670199301487765
202497_x_at,-0.4828070629496839,3.193432981595701e-05,0.00012147365505103621,3.9155179007205807,NS,SLC2A3,9.589312563485981,3.9155179007205807
206603_at,-0.010672179122797942,0.7450613184264784,0.8225834295445285,0.08482004334356825,NS,SLC2A4,5.9665902808224285,0.08482004334356825
218494_s_at,0.34223745414884554,3.6241016606392796e-05,0.00013655031671292706,3.86470728822643,NS,SLC2A4RG,8.544585555074764,3.86470728822643
204429_s_at,0.17349017174419057,0.00010052655064871215,0.00034956821599645024,3.4564680618639296,NS,SLC2A5,7.62112876171028,3.4564680618639296
220091_at,-0.23519690097572088,0.00016989899614218036,0.0005664244488749296,3.246858009233697,NS,SLC2A6,5.817253407570093,3.246858009233697
218985_at,-0.022643720493312536,0.5543551370935808,0.6649098675775789,0.1772372218648326,NS,SLC2A8,7.3643203624859765,0.1772372218648326
219991_at,-0.11910847727551044,0.004185965257168915,0.010437044178750693,1.981422478212634,NS,SLC2A9,7.814135426112146,1.981422478212634
212907_at,0.4205438395876122,0.0006116999240472617,0.0018295985781939775,2.737644185897345,NS,SLC30A1,9.768314257056069,2.737644185897345
220435_at,-0.11262872261435852,0.037464981780707333,0.0726572836396433,1.138720842674317,NS,SLC30A10,5.440857776672898,1.138720842674317
207035_at,-0.05565476265411817,0.13182921894753805,0.21157811047306183,0.6745292657129733,NS,SLC30A3,8.945113511140185,0.6745292657129733
207362_at,0.005353389802958297,0.891146005110673,0.9283364792262342,0.03229458349543081,NS,SLC30A4,5.211430408177568,0.03229458349543081
218989_x_at,0.3145826461829708,0.001412008821373612,0.003908060187140504,2.4080387564318415,NS,SLC30A5,7.814024544644862,2.4080387564318415
202614_at,0.07604926423645253,0.3305006728184637,0.4469591850709368,0.34973213348500926,NS,SLC30A9,8.37234355480374,0.34973213348500926
203971_at,-0.11536957327973241,0.11051152216476637,0.1833875669047877,0.7366301114559555,NS,SLC31A1,6.746943029429908,0.7366301114559555
204204_at,-0.75657024941626,6.756164396866701e-17,1.8337102467159645e-15,14.736669288182899,Down,SLC31A2,8.746485402887851,14.736669288182899
203164_at,0.45225570027304673,8.912576817489925e-08,5.374802414726062e-07,6.269637496393084,NS,SLC33A1,8.021329620476632,6.269637496393084
217530_at,0.02186403411083848,0.6538604731761516,0.750681277952712,0.12454441533545094,NS,SLC34A1,6.964647576794396,0.12454441533545094
204124_at,-0.43834484711928035,0.020322328296796976,0.04254838310979301,1.3711169389833162,NS,SLC34A2,10.604678287878501,1.3711169389833162
203306_s_at,-0.8690084430833949,4.271033126673537e-14,7.49971876766481e-13,12.124955021933806,Down,SLC35A1,8.752427852607475,12.124955021933806
209326_at,0.8941663269831102,4.496476885948463e-14,7.864599250360251e-13,12.104323402448372,Up,SLC35A2,7.873115170168227,12.104323402448372
206770_s_at,0.2664732931428553,0.0005961951091126878,0.001787542467217172,2.747743631731639,NS,SLC35A3,8.330467618168225,2.747743631731639
218519_at,-0.2750085641903599,0.00213419567928769,0.0056817541602828675,2.2455175613808334,NS,SLC35A5,8.138048526616824,2.2455175613808334
202433_at,0.6114654313757892,2.3366959395058337e-15,4.907501943450376e-14,13.309139519740263,Up,SLC35B1,9.73830980783178,13.309139519740263
218485_s_at,0.18562658821498523,3.2909651307454176e-05,0.0001249102192314557,3.9034020294058727,NS,SLC35C1,7.833764234616822,3.9034020294058727
219447_s_at,0.10082540675545637,0.006951555106086074,0.01642820049092332,1.7844100056254006,NS,SLC35C2,8.01619949324299,1.7844100056254006
209711_at,0.07904803889619849,0.2644928349887518,0.3745595069624631,0.4264791753145338,NS,SLC35D1,8.372695774906541,0.4264791753145338
213083_at,-0.23212476699296491,0.0001120821498885822,0.00038613582961769904,3.4132598982379108,NS,SLC35D2,7.835266014457942,3.4132598982379108
220796_x_at,-0.23730652688951004,0.00020536118598809628,0.0006737439280110409,3.1715051357839537,NS,SLC35E1,9.833822370028042,3.1715051357839537
220396_at,0.07725570316185859,0.1369902353206077,0.21808626231686085,0.6613716906243665,NS,SLC35E3,8.699344416943923,0.6613716906243665
218826_at,0.8210494329377198,1.0886856636358878e-18,3.875268792779311e-17,16.411698168984174,Up,SLC35F2,8.466526136542058,16.411698168984174
220123_at,0.10273960161787432,0.0048158083628957035,0.01184836676056144,1.9263415108995137,NS,SLC35F5,4.304053119971962,1.9263415108995137
219783_at,0.16922064700914774,1.4794695337824209e-05,5.9740586480724676e-05,4.223730518188331,NS,SLC35F6,8.431854627850468,4.223730518188331
219569_s_at,-0.15811157971463619,0.10345184824242472,0.17370337837283928,0.7601917348377956,NS,SLC35G2,7.321420958663552,0.7601917348377956
213119_at,0.14109999566467302,0.020463992189478857,0.04280878125780674,1.3684671361120504,NS,SLC36A1,8.006828266738319,1.3684671361120504
218928_s_at,0.03357557077586115,0.5925435846596975,0.6981993917282026,0.15602053387933096,NS,SLC37A1,7.734665791102803,0.15602053387933096
202830_s_at,0.3080636241604502,2.8016527798927793e-10,2.619774607400369e-09,8.581736071647052,NS,SLC37A4,8.251910127523363,8.581736071647052
218237_s_at,0.3510932287273043,0.011471737656733158,0.02571936112335094,1.5897398236190976,NS,SLC38A1,9.555432339420559,1.5897398236190976
212890_at,0.16763767953975517,0.011378042583563962,0.025545281903229803,1.5926893003279068,NS,SLC38A10,9.93342904618692,1.5926893003279068
218041_x_at,-0.2921441778747358,0.004954584593880352,0.012142873790743056,1.9156785188816086,NS,SLC38A2,11.256164257757009,1.9156785188816086
205972_at,0.023380487286063456,0.651123806617848,0.7482718815299384,0.12594057433573738,NS,SLC38A3,6.682560132654206,0.12594057433573738
220786_s_at,0.05972447523293578,0.17740321631673953,0.2705547785357543,0.5677447911589261,NS,SLC38A4,4.514878975,0.5677447911589261
214830_at,0.08095712458585691,0.5237990466180579,0.6375253526212685,0.1955025398593607,NS,SLC38A6,7.32357666140187,0.1955025398593607
56821_at,0.13353160208198567,0.0008424281421293243,0.0024467592559913303,2.611408760087536,NS,SLC38A7,8.7481146797757,2.611408760087536
217778_at,0.2489476623395479,1.3037878658069513e-07,7.643332021514416e-07,6.116717274527329,NS,SLC39A1,9.01703867603738,6.116717274527329
212110_at,0.5890496090109085,2.4897343699283475e-07,1.3894002245207454e-06,5.857172635281648,Up,SLC39A14,9.076343060943927,5.857172635281648
220413_at,0.09324955218930331,0.009949631851695838,0.022653279508668474,1.6448689164141808,NS,SLC39A2,8.031879266457945,1.6448689164141808
219215_s_at,0.8152480713800117,4.4118335633365255e-18,1.422704591777537e-16,15.846885266802156,Up,SLC39A4,8.785630834084111,15.846885266802156
202088_at,0.6635496655619306,8.521976327513678e-08,5.158793765443827e-07,6.287451833692889,Up,SLC39A6,9.878773501616825,6.287451833692889
202667_s_at,0.6871359924342029,6.902393508064563e-10,6.029244787934248e-09,8.219737083377813,Up,SLC39A7,6.929444137869156,8.219737083377813
209267_s_at,-1.9626415486576327,3.154301961898284e-22,1.835177822897636e-20,19.736321847618143,Down,SLC39A8,9.915335961532707,19.736321847618143
216011_at,-0.0448409745605165,0.28653751074420425,0.399406690348624,0.3985846646602236,NS,SLC39A9,7.643633389953273,0.3985846646602236
205799_s_at,0.054156989304713576,0.10376162986660938,0.1741316763305962,0.7591222190937388,NS,SLC3A1,5.214264708635514,0.7591222190937388
200924_s_at,0.1744656231875421,0.008346414817320822,0.019365177152682204,1.7129785257328725,NS,SLC3A2,9.287384528233643,1.7129785257328725
219175_s_at,0.008786571643206287,0.8458718962556884,0.897791342817055,0.046824586709938505,NS,SLC41A3,8.505039056168226,0.046824586709938505
204394_at,-0.054289524786769405,0.18631411503412162,0.2814287842533441,0.550631485426204,NS,SLC43A1,7.739390737252338,0.550631485426204
213113_s_at,-0.014227001630189307,0.864949455326109,0.9102582410730538,0.04083538046723961,NS,SLC43A3,9.810089049401872,0.04083538046723961
222364_at,-0.281819080101692,1.1567631558758762e-07,6.842621025320454e-07,6.164777512490872,NS,SLC44A1,5.377627227523366,6.164777512490872
205597_at,0.3561162324894447,0.005884758686693307,0.014162444952542062,1.8488617651676416,NS,SLC44A4,8.017330270878507,1.8488617651676416
220245_at,-0.001908916466925703,0.9583504370171155,0.9730224079852547,0.011877158136283922,NS,SLC45A2,6.436695408130845,0.011877158136283922
214719_at,-0.48391277652849674,6.830904689005395e-09,5.030522039818148e-08,7.298386943920589,NS,SLC46A3,8.700827941009342,7.298386943920589
219525_at,-0.48231928425651205,4.532885898800598e-06,1.998146320137957e-05,4.699372712455493,NS,SLC47A1,7.573428526644863,4.699372712455493
48106_at,-0.42377311978607146,3.091930146392515e-20,1.3834835231338234e-18,17.859026008806854,NS,SLC48A1,8.517001305607476,17.859026008806854
205592_at,0.00789191867382133,0.8223535840819012,0.8800022215556113,0.05551623147696162,NS,SLC4A1,7.754611952560747,0.05551623147696162
206830_at,0.0166866176952869,0.3183480484564388,0.4336297795558914,0.3628809002411263,NS,SLC4A10,4.491972636897199,0.3628809002411263
218682_s_at,0.2868076564324422,2.073476971394668e-05,8.173233213088163e-05,4.087606108849181,NS,SLC4A1AP,7.477103036560746,4.087606108849181
202111_at,0.13832765812737335,0.0706732922415925,0.1258139307357518,0.9002712690123051,NS,SLC4A2,8.677960460130839,0.9002712690123051
205918_at,0.08029583887297864,0.0657687340230189,0.11827133605114099,0.9271204971573825,NS,SLC4A3,7.123635084280371,0.9271204971573825
210739_x_at,-0.1254700673564404,0.024315728015510737,0.049782007292321365,1.3029275959073536,NS,SLC4A4,8.718215347196264,1.3029275959073536
204296_at,0.023912486046445025,0.406593549945711,0.5254378051058561,0.27947868305700624,NS,SLC4A5,6.121282227691587,0.27947868305700624
207604_s_at,0.15957694099823794,0.016829623364172364,0.03604522274354602,1.443152286384169,NS,SLC4A7,8.014949094383175,1.443152286384169
207056_s_at,-0.01671226880436194,0.6801761903875091,0.7729724002075433,0.1118360127460441,NS,SLC4A8,5.185895060355142,0.1118360127460441
219125_s_at,0.6570011812276562,1.6060450079629722e-18,5.5398608223589644e-17,16.256501145892646,Up,SLC50A1,8.839643470168221,16.256501145892646
220756_s_at,0.13034647181668113,0.0012255930513466145,0.0034330471355319436,2.46432023369604,NS,SLC52A1,5.563606670831777,2.46432023369604
218151_x_at,0.4548131308655847,3.2842481696296464e-15,6.707873690546051e-14,13.173415123766507,NS,SLC52A2,8.852313312224297,13.173415123766507
206628_at,-0.062741766066857,0.2109572313212343,0.31186624995230305,0.5060316218846084,NS,SLC5A1,6.842261390214954,0.5060316218846084
214389_at,0.04876005810063422,0.20313383659265716,0.3025689358819639,0.519175662127669,NS,SLC5A12,4.117060051495326,0.519175662127669
207771_at,0.011824666972906961,0.7354188200024215,0.8156150490799302,0.08851476956374192,NS,SLC5A2,7.642136160850468,0.08851476956374192
213164_at,0.6891569530302597,6.352340413486464e-09,4.707322960881905e-08,7.3272260045153095,Up,SLC5A3,10.017885207551398,7.3272260045153095
215960_at,-0.040208825068615894,0.2326011920406907,0.33794434128204415,0.4711548212150375,NS,SLC5A4,7.072141569887852,0.4711548212150375
211123_at,0.046371373963406626,0.24869470317329093,0.35646479036373946,0.44798336091985974,NS,SLC5A5,8.323079244299066,0.44798336091985974
204087_s_at,0.33470828059148694,1.762985698187109e-11,2.0323130011745138e-10,9.692009404550236,NS,SLC5A6,8.388787983401873,9.692009404550236
220722_s_at,-0.06349107609782134,0.12831954966008047,0.20685412175906628,0.6843358209643412,NS,SLC5A7,7.061595902915889,0.6843358209643412
205152_at,-0.08571537999366807,0.05800799587931294,0.10604579310679549,0.9745065554995536,NS,SLC6A1,4.87080893853271,0.9745065554995536
207048_at,-0.0462926939363113,0.17413874888419412,0.26641494963175405,0.5744414087794681,NS,SLC6A11,5.658705170401872,0.5744414087794681
206058_at,-0.07341137729134228,0.13462067777140027,0.21507724263303094,0.6674055399693998,NS,SLC6A12,7.710232528859812,0.6674055399693998
207184_at,0.0012342252733983372,0.9826070080484385,0.9884768625739162,0.00503349182737069,NS,SLC6A13,8.559778143878503,0.00503349182737069
219795_at,-0.49875707947536707,0.04811096934748671,0.0902784614711618,1.0444158507936352,NS,SLC6A14,7.389992977523365,1.0444158507936352
206376_at,-0.014777346023220339,0.7727310335479828,0.8438503122053271,0.07373458459320958,NS,SLC6A15,5.849539304635511,0.07373458459320958
219820_at,-0.27167380906685246,2.0513206679462582e-07,1.163093599080063e-06,5.934385334344365,NS,SLC6A16,7.24512386709346,5.934385334344365
215715_at,-0.0029242867185033106,0.9432244329556221,0.9629298593279024,0.016405346121832056,NS,SLC6A2,7.817608416028037,0.016405346121832056
219614_s_at,-0.010134624457422525,0.8593617755797702,0.9066239624790792,0.04257280652715699,NS,SLC6A20,6.158971222084113,0.04257280652715699
206836_at,0.07419313757952217,0.17460753888425296,0.2670588090437099,0.5733930920780047,NS,SLC6A3,7.15859206619626,0.5733930920780047
207519_at,-1.5721430509387737,7.051368934292391e-18,2.20682098262412e-16,15.656232895389234,Down,SLC6A4,8.668527841775706,15.656232895389234
210810_s_at,0.003399220376140377,0.9422238154045142,0.962167969188572,0.016749104964319944,NS,SLC6A5,7.236025594074765,0.016749104964319944
205920_at,0.15794103363793077,0.002910926966465065,0.00752135732766014,2.1237037781955865,NS,SLC6A6,7.10118103173832,2.1237037781955865
208494_at,0.01247499498909388,0.7362772246110281,0.8161608494680898,0.08822424179476447,NS,SLC6A7,7.065265534775701,0.08822424179476447
202219_at,0.79906984261084,1.413737190931003e-08,9.801588620259969e-08,7.00870352909336,Up,SLC6A8,8.142478003635516,7.00870352909336
207043_s_at,-0.02768124518754167,0.5192122825843062,0.6334265855714636,0.19830371279125655,NS,SLC6A9,6.473435934542055,0.19830371279125655
212295_s_at,0.6091588299627055,2.8090022705668226e-11,3.134351406862319e-10,9.50385231434294,Up,SLC7A1,9.129028065074767,9.50385231434294
220868_s_at,0.13557640054644615,0.0010112590482288623,0.002886739094502144,2.539592466184528,NS,SLC7A10,6.252519139878505,2.539592466184528
207528_s_at,0.1958846927674136,0.00723422635333026,0.017034795078860635,1.76866308643748,NS,SLC7A11,6.422209147056075,1.76866308643748
207626_s_at,0.058687221261786604,0.13275777647440692,0.21273130542062488,0.6721685948598056,NS,SLC7A2,5.716744501775706,0.6721685948598056
205864_at,0.0009178668339213658,0.9824508923416349,0.9884392827365293,0.005050003115468219,NS,SLC7A4,7.194527819252334,0.005050003115468219
201195_s_at,1.0689438860686158,7.365141762923766e-14,1.2404947384975833e-12,11.9064050734283,Up,SLC7A5,8.387442467252335,11.9064050734283
203580_s_at,-0.16953059399753379,0.0017390337730749585,0.004723989950680154,2.3256910349299873,NS,SLC7A6,9.112979184093456,2.3256910349299873
204588_s_at,-0.7242143623251227,2.151553368018912e-15,4.5616616269805345e-14,13.340876932778215,Down,SLC7A7,10.257949036897196,13.340876932778215
202752_x_at,-0.11534152909289475,0.09645725810341277,0.16362340760645147,0.7861545670025099,NS,SLC7A8,10.208610558747662,0.7861545670025099
220135_s_at,0.028615366774101147,0.535437322506713,0.6479390603571786,0.18846583825770802,NS,SLC7A9,7.08783288051402,0.18846583825770802
211805_s_at,0.015733009044335944,0.6569599464012779,0.7533469784715765,0.12300494926087809,NS,SLC8A1,8.03044843384112,0.12300494926087809
215267_s_at,-0.0016812204144986964,0.9745517363710113,0.98302187956884,0.007436815768814822,NS,SLC8A2,7.882836667710279,0.007436815768814822
218749_s_at,-0.02228302044792052,0.5548229767298155,0.665399375159875,0.1769176112891767,NS,SLC8B1,8.45023979017757,0.1769176112891767
209453_at,-0.20899401429662134,1.3105230956685398e-06,6.398419399820787e-06,5.1939272964403695,NS,SLC9A1,9.406314986205606,5.1939272964403695
211116_at,0.1665160841755764,0.000699416802499918,0.002063705589261874,2.6853522596024555,NS,SLC9A2,5.401441306953269,2.6853522596024555
207212_at,0.001683112758969152,0.9755356148830531,0.9837916413124127,0.007096871700774289,NS,SLC9A3,6.966659849271028,0.007096871700774289
201349_at,0.42707260056509355,3.581016118103257e-06,1.607165803820642e-05,4.793939316783695,NS,SLC9A3R1,9.204530467971967,4.793939316783695
209830_s_at,-0.33944577336453197,5.00759995952699e-05,0.00018398079125826863,3.7352275176753253,NS,SLC9A3R2,5.68610552606542,3.7352275176753253
220650_s_at,0.04138882693736701,0.3275662061162173,0.44382571876977195,0.3527875349202297,NS,SLC9A5,7.163618104028034,0.3527875349202297
203909_at,-0.16016309083497582,0.034971722208063286,0.06838744062854535,1.1650236492527684,NS,SLC9A6,8.853394298373834,1.1650236492527684
214860_at,0.05963027877938032,0.17605387040450404,0.2688649437477598,0.570465820050436,NS,SLC9A7,5.395336457607477,0.570465820050436
212947_at,-0.2608351504109807,1.721194629214601e-07,9.892540604278812e-07,6.00469215848139,NS,SLC9A8,7.496296291411214,6.00469215848139
211481_at,-0.01697963083603149,0.6246824069954238,0.7259347105647472,0.1391024373116332,NS,SLCO1A2,8.093307237345794,0.1391024373116332
210366_at,0.04837304100703932,0.1086227561785924,0.18076481522984128,0.7428860984102331,NS,SLCO1B1,5.56444182024299,0.7428860984102331
206354_at,0.635821957324068,0.00020766954876421198,0.0006808151471403465,3.1669707903995414,Up,SLCO1B3,5.033594610682243,3.1669707903995414
220460_at,-0.04210435864250783,0.4180733317232115,0.5366318001606176,0.27032359512835313,NS,SLCO1C1,5.976249364542058,0.27032359512835313
204368_at,-1.5462761363335709,9.253068082164319e-23,5.75938871717507e-21,20.239623608737496,Down,SLCO2A1,9.373626520850468,20.239623608737496
203473_at,-0.7261971966199816,1.2387634430208316e-14,2.33531013543428e-13,12.631655435798619,Down,SLCO2B1,10.070943972644857,12.631655435798619
210542_s_at,-0.4222261681045021,1.478116683376818e-12,2.024392996661686e-11,10.693705173791844,NS,SLCO3A1,8.004859262327104,10.693705173791844
219911_s_at,-0.17004245699225962,0.23523123829636344,0.3408986526377385,0.46737471526612695,NS,SLCO4A1,7.678719003280373,0.46737471526612695
222071_s_at,-0.7727378406403949,4.2991285143039595e-07,2.293734495222332e-06,5.639456854060356,Down,SLCO4C1,5.351087378850468,5.639456854060356
220984_s_at,0.06705471446164513,0.15398284148997782,0.24039793014230895,0.6190692759856187,NS,SLCO5A1,6.010004967785048,0.6190692759856187
219885_at,0.07119429138247835,0.25882158282978374,0.3684718457830355,0.4335956901337959,NS,SLFN12,6.836245551112151,0.4335956901337959
221434_s_at,0.5842441101273756,1.7832906890362532e-08,1.214458020287128e-07,6.915617492693145,NS,SLIRP,9.557708683775703,6.915617492693145
213601_at,0.038953280267771895,0.24080164709511484,0.34725492507251127,0.45935158600317205,NS,SLIT1,6.894478023364482,0.45935158600317205
209897_s_at,-1.9668727455341308,3.587339809809532e-33,1.1419527568855115e-30,29.942351862682404,Down,SLIT2,9.572862585766353,29.942351862682404
203812_at,-0.8297534242167526,2.599695232176289e-33,8.91215520901296e-31,30.050017258679446,Down,SLIT3,8.336055278130841,30.050017258679446
206732_at,-0.011200044560523814,0.8092099135489353,0.8704622014777179,0.06025008272707442,NS,SLITRK3,5.302146769420559,0.06025008272707442
214930_at,0.1893667666055583,0.015655099793507852,0.03382880030049801,1.4707134036933167,NS,SLITRK5,5.7414097778504685,1.4707134036933167
206874_s_at,-1.026930138446163,2.538696889975387e-15,5.277031977548652e-14,13.277610274094462,Down,SLK,8.381336448747668,13.277610274094462
206273_at,-0.020785638365234504,0.7405545159689526,0.8193126597158121,0.08655033453125166,NS,SLMO1,7.736023543476635,0.08655033453125166
217851_s_at,0.6688189375003519,2.8966107180969375e-06,1.326452458515291e-05,4.8773083109846835,Up,SLMO2,6.509065681766353,4.8773083109846835
205374_at,-0.10997555486206956,0.06667646536154413,0.11970284222134127,0.9218955375936693,NS,SLN,8.136137459411215,0.9218955375936693
203021_at,-1.8140605689968297,1.9029059276266534e-14,3.495667995490908e-13,12.456469821624944,Down,SLPI,11.793203807560747,12.456469821624944
217828_at,-0.33905100407037025,4.186509233565932e-05,0.0001556096501276892,3.8079634737521775,NS,SLTM,8.657731192485985,3.8079634737521775
214536_at,0.023995187970442977,0.6194340542372673,0.7214912461747439,0.14176893381659558,NS,SLURP1,6.276345727261683,0.14176893381659558
206565_x_at,-0.26267284211295205,7.180415429856407e-05,0.0002567825341413743,3.5904345194816374,NS,SMA4,6.943636617317758,3.5904345194816374
210993_s_at,0.2645471370841008,0.013932562067190745,0.03050297509758414,1.5156577998187508,NS,SMAD1,8.544419084065423,1.5156577998187508
203076_s_at,-0.052198884211827945,0.3397711012856422,0.457110393645352,0.3399789037347232,NS,SMAD2,9.43358776485981,0.3399789037347232
218284_at,-0.1249263591210461,0.07295283889916897,0.12930385851019585,0.8883885152999327,NS,SMAD3,8.873561832364485,0.8883885152999327
202527_s_at,-0.2350807870816336,0.055334884948621724,0.10174331556317666,0.9924941138903347,NS,SMAD4,7.546132971383176,0.9924941138903347
205188_s_at,0.24620811847501578,8.691480861725921e-05,0.00030634651699120325,3.513787053018007,NS,SMAD5,6.653786158214953,3.513787053018007
220263_at,-0.13383719012209472,0.00034065419504225234,0.0010732076103671015,2.969316256305057,NS,SMAD5-AS1,6.904879265962619,2.969316256305057
207069_s_at,-1.7173816865415201,6.740556932713928e-24,4.957090103355263e-22,21.30477318699875,Down,SMAD6,7.587339109607476,21.30477318699875
204790_at,-0.8291036074021818,2.9131121008037255e-15,5.988272780646625e-14,13.22269842468982,Down,SMAD7,8.618925140588786,13.22269842468982
206320_s_at,-0.031816340256861864,0.4445984262768536,0.5626092755254204,0.24979311206363683,NS,SMAD9,5.942817478364485,0.24979311206363683
209679_s_at,0.02051942870267709,0.7643768873226018,0.8376734097845328,0.07692527012180223,NS,SMAGP,8.791467827672902,0.07692527012180223
218137_s_at,0.15232316422730996,0.075438168380202,0.13303171146059203,0.8760448216588332,NS,SMAP1,9.01781177847664,0.8760448216588332
203875_at,0.35327761703659455,0.0006917683566708224,0.0020446576855943674,2.689379390689127,NS,SMARCA1,9.118363678046727,2.689379390689127
217707_x_at,-0.7206118548909242,1.0322125466440803e-19,4.331599280013191e-18,17.36335172714567,Down,SMARCA2,8.950771700915888,17.36335172714567
214728_x_at,0.2749118754510871,0.002032251876448907,0.005438293330480484,2.2645373711557717,NS,SMARCA4,9.304238383317761,2.2645373711557717
